感動,スタンディングオベーション
感動,ブラボー！
感動,号泣
感動,嗚咽
感動,胸が熱い
感動,熱いものがこみ上げてくる
感動,琴線に触れた
感動,心の奥に響いた
感動,忘れられない体験
感動,一生の宝物
感動,奇跡を目の当たりにした
感動,神の御業
感動,心が浄化された
感動,生まれ変わった気分
感動,視野が広がった
感動,価値観が変わった
感動,人生観が変わった
感動,生きる勇気をもらった
感動,希望の光が見えた
感動,背中を押された
感動,インスピレーションが湧いた
感動,創作意欲をかき立てられた
感動,美しいものに触れた
感動,崇高な精神
感動,人間賛歌
感動,愛を感じた
感動,友情に涙
感動,家族愛
感動,師弟愛
感動,自己犠牲の精神
感動,努力と根性
感動,諦めない心
感動,逆転劇
感動,ドラマチック
感動,映画のよう
感動,物語を超えた
感動,リアルストーリー
感動,ドキュメンタリー
感動,心臓がバクバク
感動,息をのむ展開
感動,手に汗握る
感動,興奮冷めやらない
感動,アドレナリン全開
感動,鳥肌総立ち
感動,武者震い
感動,身震いするほど
感動,電撃が走った
感動,頭を殴られたような衝撃
感動,目から鱗が落ちた
感動,新発見
感動,覚醒した
感動,開眼した
感動,真理に近づいた
感動,宇宙の真理
感動,壮大なスケール
感動,圧倒的な存在感
感動,荘厳な雰囲気
感動,神聖な気持ち
感動,心が洗われた
感動,清らかな気持ち
感動,敬虔な念
感動,畏敬の念
感動,ただただ凄い
感動,言葉では言い尽くせない
感動,筆舌に尽くしがたい
感動,万感の思い
感動,胸がいっぱいだ
感動,これ以上のものはない
感動,パーフェクトモーメント
感動,エモーショナル
感動,心が震える音
感動,魂の叫び
感動,生命の輝き
感動,生きている実感
感動,これぞ芸術
感動,美の極致
感動,本物の輝き
感動,色褪せない感動
感動,何度でも見たい
感動,語り継ぎたい
感動,伝説になる
感動,記憶に刻まれた
感動,心に刻まれた
面白い,面白い
面白い,じわる
面白い,興味深い
面白い,ワクワクする
面白い,ツボった
面白い,センスの塊
面白い,目から鱗
面白い,知的好奇心をくすぐられる
面白い,中毒性がある
面白い,シュール
面白い,ブラックユーモア
面白い,風刺が効いてる
面白い,皮肉たっぷり
面白い,エスプリが効いている
面白い,ウィットに富む
面白い,お茶目
面白い,ひょうきん
面白い,コミカル
面白い,滑稽
面白い,抱腹絶倒
面白い,笑いが止まらない
面白い,ツボにはまる
面白い,何度見ても笑える
面白い,声出して笑った
面白い,お腹痛い
面白い,涙出るほど笑った
面白い,天才的な発想
面白い,斜め上を行く
面白い,予想外の展開
面白い,奇想天外
面白い,摩訶不思議
面白い,ミステリアス
面白い,謎が謎を呼ぶ
面白い,引き込まれる
面白い,目が離せない
面白い,続きが気になる
面白い,食い入るように見た
面白い,時間を忘れる
面白い,没頭する
面白い,夢中になる
面白い,奥が深い
面白い,考えさせられる
面白い,深い洞察
面白い,新たな視点
面白い,ハッとさせられる
面白い,気づきがある
面白い,学びがある
面白い,ためになる
面白い,知的エンターテイメント
面白い,頭の体操
面白い,脳が活性化する
面白い,アイデアが刺激される
面白い,斬新な切り口
面白い,ユニーク
面白い,個性的
面白い,他にない
面白い,オンリーワン
面白い,独創的
面白い,クリエイティブ
面白い,アーティスティック
面白い,遊び心がある
面白い,洒落てる
面白い,粋だね
面白い,風流だね
面白い,味わい深い
面白い,趣がある
面白い,噛めば噛むほど味が出る
面白い,スルメ系
面白い,何度でも楽しめる
面白い,飽きさせない
面白い,癖になる
面白い,また見たい
面白い,人に教えたくなる
面白い,口コミで広めたい
面白い,バズる予感
面白い,話題性十分
面白い,注目度ナンバーワン
面白い,目が点になる
面白い,アゴが外れるかと思った
面白い,開いた口が塞がらない
面白い,ぶっ飛んでる
面白い,クレイジー（褒め言葉）
面白い,最高にクール
面白い,イケてる
面白い,ファンタスティック
面白い,マーベラス
面白い,エキサイティング
面白い,スリリング
面白い,ドキドキハラハラ
面白い,心拍数上がる
面白い,冒険心をくすぐる
面白い,未知の世界
面白い,新体験
面白い,刺激的
面白い,脳汁出る
面白い,これはヤバい（良い意味で）
面白い,神がかってる面白さ
面白い,伝説級の面白さ
面白い,腹筋崩壊
面白い,笑いすぎて酸欠
創造的,ユーモアがある
創造的,発想力の勝利
創造적,売れるよこれ
創造的,目の付け所いい
創造的,クリエイティブすぎる
創造的,表現力いい
創造的,独創性一欠片くれない？
創造的,鬼才
創造的,唯一無二
創造的,時代を先取りしてる
創造的,アーティスティック
創造的,ひらめきの天才
創造的,アイデアの泉
創造的,斬新
創造的,画期的
創造的,エポックメイキング
創造的,イノベーティブ
創造的,常識を覆す
創造的,パラダイムシフト
創造的,型破り
創造的,既成概念にとらわれない
創造的,自由な発想
創造的,誰も思いつかない
創造的,オリジナリティ溢れる
創造的,ユニークな視点
創造的,多才
創造的,才能の塊
創造的,センスが光る
創造的,非凡な才能
創造的,神が与えたもうた才能
創造的,天賦の才
創造的,インスピレーション豊か
創造的,イマジネーション豊か
創造的,ファンタジーの世界
創造的,夢がある
創造的,ロマンがある
創造的,詩的
創造的,物語性を感じる
創造的,世界観がすごい
創造的,コンセプトが秀逸
創造的,デザイン性が高い
創造的,美しいフォルム
創造的,機能美
創造的,洗練されている
創造的,ミニマル
創造的,緻密な計算
創造的,細部へのこだわり
創造的,職人技
創造的,匠の技
創造的,芸術作品
創造的,マスターピース
創造的,傑作
創造的,前衛的
創造的,アバンギャルド
創造的,実験的
創造的,挑戦的
創造的,野心的
創造的,プログレッシブ
創造的,未来を感じる
創造的,近未来的
創造的,SF的
創造的,サイバーパンク
創造的,スチームパンク
創造的,異次元の発想
創造的,脳内どうなってるの？
創造的,凡人には理解不能
創造的,ぶっ飛んでる（褒め言葉）
創造的,時代の寵児
創造的,トレンドを生み出す
創造的,ムーブメントを起こす
創造的,カルチャーを創る
創造的,影響力大
創造的,模倣できない
創造的,真似できないオーラ
創造的,人を惹きつける
創造的,カリスマデザイナー
創造的,発明家
創造的,アーティスト
創造的,作曲家
創造的,作家
創造的,脚本家
創造的,映画監督
創造的,演出家
創造的,振付師
創造的,コピーライター
創造的,プランナー
創造的,戦略家
創造的,ゲームクリエイター
創造的,魔法使いみたい
創造的,ゼロからイチを生み出す
創造的,無から有を生む
創造的,錬金術師
創造的,可能性は無限大
創造的,まだ見ぬ世界へ
創造的,ワクワクをありがとう
創造的,いつも驚かせてくれる
創造的,期待を裏切らない
創造的,むしろ期待を超える
創造的,これぞプロの仕事
創造的,魂がこもってる
創造的,情熱を感じる
創造的,生み出す喜び
かわいい,かわいい
かわいい,愛らしい
かわいい,愛くるしい
かわいい,こねこみたい
かわいい,キュンです
かわいい,天使かと思った
かわいい,癒やしのオーラ
かわいい,尊い
かわいい,メロメロ
かわいい,守ってあげたい
かわいい,ぎゅーってしたい
かわいい,なでなでしたい
かわいい,ぷにぷにしたい
かわいい,ちっちゃい
かわいい,ミニサイズ
かわいい,お人形さんみたい
かわいい,妖精さんかな
かわいい,目がくりくり
かわいい,ほっぺが赤い
かわいい,笑顔がたまらない
かわいい,仕草がいちいち可愛い
かわいい,存在が罪
かわいい,かわいすぎて言葉が出ない
かわいい,国宝級のかわいさ
かわいい,宇宙一かわいい
かわいい,可愛いの暴力
かわいい,破壊力抜群
かわいい,キュン死にしそう
かわいい,胸が苦しい（良い意味で）
かわいい,母性本能をくすぐる
かわいい,ペットにしたい
かわいい,我が子にしたい
かわいい,お持ち帰りしたい
かわいい,ポケットに入れたい
かわいい,無邪気
かわいい,天真爛漫
かわいい,ピュア
かわいい,イノセント
かわいい,汚れを知らない
かわいい,心が洗われる
かわいい,見てるだけで幸せ
かわいい,マイナスイオン出てる
かわいい,パワースポット
かわいい,おしゃれベビー
かわいい,おしゃれキッズ
かわいい,ぬいぐるみみたい
かわいい,マスコットキャラクター
かわいい,ゆるキャラ
かわいい,癒し系
かわいい,なごみ系
かわいい,ほっこりする
かわいい,あどけない
かわいい,いたいけ
かわいい,チャーミング
かわいい,魅力的
かわいい,惹きつけられる
かわいい,目が離せない
かわいい,小悪魔的な魅力
かわいい,あざとかわいい
かわいい,計算された可愛さ
かわいい,天然かわいい
かわいい,ギャップ萌え
かわいい,不器用さがかわいい
かわいい,一生懸命さがかわいい
かわいい,照れ顔がかわいい
かわいい,寝顔が天使
かわいい,泣き顔すら愛おしい
かわいい,困り顔も好き
かわいい,どんな表情もかわいい
かわいい,声もかわいい
かわいい,話し方もかわいい
かわいい,笑い声が鈴のよう
かわいい,しぐさが小動物
かわいい,ハムスターみたい
かわいい,うさぎみたい
かわいい,リスみたい
かわいい,小鳥みたい
かわいい,ひよこみたい
かわいい,わんこみたい
かわいい,にゃんこみたい
かわいい,子犬のような瞳
かわいい,上目遣いが反則
かわいい,甘え上手
かわいい,思わず許しちゃう
かわいい,たまらないかわいさ
かわいい,反則級のかわいさ
かわいい,罪なかわいさ
かわいい,可愛すぎて罪
かわいい,世界平和の象徴
かわいい,日本の宝
かわいい,人類の奇跡
かわいい,可愛いの化身
かわいい,可愛いの天才
かわいい,生まれてきてくれてありがとう
かわいい,かわいさで世界を救う
かわいい,もう全部かわいい
風景描写,爽やか
風景描写,鮮やか
風景描写,美しい
風景描写,臨場感伝わる
風景描写,さわやか
風景描写,息をのむ絶景
風景描写,絵画のよう
風景描写,幻想的
風景描写,神秘的
風景描写,詩的
風景描写,風光明媚
風景描写,心が洗われる
風景描写,ノスタルジック
風景描写,エモーショナル
風景描写,光と影のコントラスト
風景描写,色彩豊か
風景描写,透明感がある
風景描写,静謐な
風景描写,ダイナミックな
風景描写,パノラマ
風景描写,ミニチュアみたい
風景描写,ジオラマみたい
風景描写,空気感が伝わる
風景描写,匂い立つような
風景描写,五感を刺激する
風景描写,時間が止まったよう
風景描写,異世界みたい
風景描写,映画のワンシーンのよう
風景描写,吸い込まれそう
風景描写,魂を揺さぶる
風景描写,荘厳
風景描写,幽玄
風景描写,侘び寂びを感じる
風景描写,清々しい
風景描写,澄み切った
風景描写,雄大
風景描写,壮大
風景描写,広大無辺
風景描写,地平線が見える
風景描写,水平線が輝く
風景描写,夕焼けが綺麗
風景描写,朝焼けが神々しい
風景描写,星空が降ってきそう
風景描写,天の川が見える
風景描写,オーロラみたい
風景描写,虹がかかっている
風景描写,霧が幻想的
風景描写,雪景色が美しい
風景描写,新緑が目に眩しい
風景描写,紅葉が燃えるよう
風景描写,桜吹雪が舞う
風景描写,水面がきらきら
風景描写,湖畔の静けさ
風景描写,森の木漏れ日
風景描写,森林浴をしているよう
風景描写,マイナスイオンたっぷり
風景描写,潮風が心地よい
風景描写,波の音が癒される
風景描写,砂浜がどこまでも続く
風景描写,青い空と白い雲
風景描写,緑豊かな大地
風景描写,山々の連なり
風景描写,渓谷の美しさ
風景描写,滝の迫力
風景描写,田園風景に癒される
風景描写,古都の趣
風景描写,歴史を感じる
風景描写,異国情緒あふれる
風景描写,メルヘンチック
風景描写,ファンタジック
風景描写,まるで絵葉書
風景描写,写真映えする
風景描写,インスタ映え
風景描写,絶好のロケーション
風景描写,シャッターチャンス
風景描写,カメラマン魂がうずく
風景描写,スケッチしたくなる
風景描写,言葉では表現できない美しさ
風景描写,心が奪われる
風景描写,時を忘れて見入ってしまう
風景描写,ずっと見ていたい景色
風景描写,記憶に残る風景
風景描写,瞼の裏に焼き付く
風景描写,心象風景
風景描写,夢で見た景色
風景描写,デジャヴを感じる
風景描写,懐かしさを感じる
風景描写,郷愁を誘う
風景描写,旅情をかきたてる
風景描写,冒険心をくすぐる
風景描写,秘境感
風景描写,手つかずの自然
風景描写,地球の神秘
風景描写,宇宙を感じる
風景描写,圧倒的なスケール感
風景描写,神々が宿る場所
風景描写,パワースポットの空気
風景描写,心が浄化される景色
風景描写,リフレッシュできる
風景描写,明日への活力
共感,わかる
共感,それな
共感,共感
共感,激しく同意
共感,同意
共感,まさにそれ
共感,深く頷ける
共感,同じ気持ち
共感,わかりみしかない
共感,代弁してくれた
共感,言いたいこと全部言ってくれた
共感,その通り！
共感,間違いない
共感,激しく共感
共感,超わかる
共感,分かりみが深い
共感,分かりみがすごい
共感,首がもげるほど頷いた
共感,禿同（激しく同意）
共感,せやな
共感,ほんとそれ
共感,だよねー
共感,ですよねー
共感,気持ち痛いほどわかる
共感,心中お察しします
共感,他人事じゃない
共感,我が意を得たり
共感,完全に一致
共感,シンクロした
共感,以心伝心
共感,心が通じた
共感,同じこと考えてた
共感,同じ意見です
共感,私もそう思う
共感,異議なし！
共感,全面的に賛成
共感,100%同意
共感,大賛成
共感,異論は認めない
共感,そこ！そこなのよ！
共感,痒い所に手が届く
共感,よくぞ言ってくれた
共感,さすがわかってる
共感,わかってるねぇ
共感,話が早い
共感,あうんの呼吸
共感,同志よ
共感,仲間だね
共感,同じ穴のむじな（親しみを込めて）
共感,類は友を呼ぶ
共感,運命共同体
共感,ソウルメイト
共感,鏡を見てるみたい
共感,自分かと思った
共感,デジャヴ？
共感,言葉にしづらいけどわかる
共感,ニュアンス伝わる
共感,空気読んでる
共感,フィーリングが合う
共感,波長が合う
共感,感覚が似てる
共感,価値観が近い
共感,共感の嵐
共感,共感しかない
共感,共感の極み
共感,共感の向こう側
共感,わかりみがマリアナ海溝
共感,わかりみがエベレスト
共感,わかりみが宇宙
共感,わかりすぎてつらい
共感,わかりすぎてしんどい
共感,わかりすぎて泣ける
共感,わかりすぎて笑える
共感,うんうん（相槌）
共感,そうだそうだ！
共感,その感情、わかるよ
共感,経験者語る
共感,あるあるだよね
共感,あるある探検隊
共感,既視感ある
共感,みんな思ってること
共感,代弁ありがとう
共感,心の声をありがとう
共感,胸がスッとした
共感,溜飲が下がった
共感,一人じゃないと思えた
共感,勇気をもらえた
共感,安心した
共感,ホッとした
共感,救われた気持ち
共感,寄り添ってくれてありがとう
共感,理解者がいて嬉しい
共感,話を聞いてくれてありがとう
共感,うん、それでいいんだよ
共感,そのままでいい
共感,否定しないよ
共感,受け止めるよ
共感,一緒に泣こう
共感,一緒に笑おう
共感,分かち合えて嬉しい
見た目,かっこいい
見た目,かわいい
見た目,きれい
見た目,おしゃれ
見た目,上品
見た目,センスある
見た目,オーラがある
見た目,洗練されてる
見た目,スタイリッシュ
見た目,輝いてる
見た目,華がある
見た目,イケメン
見た目,美女
見た目,美形
見た目,整った顔立ち
見た目,目鼻立ちがくっきり
見た目,モデルみたい
見た目,俳優みたい
見た目,女優みたい
見た目,アイドルみたい
見た目,王子様みたい
見た目,お姫様みたい
見た目,貴公子
見た目,マドンナ
見た目,目の保養
見た目,美しすぎる
見た目,かっこよすぎる
見た目,かわいすぎる
見た目,エレガント
見た目,シック
見た目,ゴージャス
見た目,ラグジュアリー
見た目,セクシー
見た目,グラマラス
見た目,クールビューティー
見た目,知的で素敵
見た目,爽やかイケメン
見た目,癒し系美女
見た目,透明感がある
見た目,清潔感がある
見た目,健康的
見た目,ヘルシー
見た目,スポーティー
見た目,アクティブ
見た目,ナチュラルビューティー
見た目,すっぴんも綺麗そう
見た目,素材がいい
見た目,スタイル抜群
見た目,脚が長い
見た目,小顔
見た目,八頭身
見た目,黄金比
見た目,プロポーションがいい
見た目,姿勢がいい
見た目,立ち姿が美しい
見た目,歩き方が綺麗
見た目,所作が美しい
見た目,指が綺麗
見た目,うなじが色っぽい
見た目,横顔が素敵
見た目,笑顔が素敵
見た目,目がキラキラしてる
見た目,瞳が美しい
見た目,吸い込まれそうな瞳
見た目,髪が綺麗
見た目,肌が綺麗
見た目,ファッションセンス抜群
見た目,着こなしが上手
見た目,何を着ても似合う
見た目,トレンドを取り入れるのが上手
見た目,個性的なファッション
見た目,自分に似合うものを知ってる
見た目,トータルコーディネートが完璧
見た目,小物使いが上手
見た目,アクセサリーのセンスがいい
見た目,香水のセンスがいい
見た目,メイクが上手
見た目,ヘアスタイルが素敵
見た目,ネイルがおしゃれ
見た目,垢抜けてる
見た目,都会的
見た目,洗練された大人
見た目,ダンディ
見た目,紳士的
見た目,レディライク
見た目,フェミニン
見た目,ボーイッシュ
見た目,ユニセックス
見た目,存在がアート
見た目,彫刻のよう
見た目,絵になる
見た目,見惚れる
見た目,ため息が出るほど美しい
見た目,振り返ってしまう
見た目,二度見する
見た目,眩しい
見た目,後光が差してる
見た目,神々しい
流行,えっほ
流行,ストロベリーフレイバー
流行,チョコミント
流行,クッキー＆クリーム
流行,おい、笑える
流行,ハッピーハッピーハッピー
流行,ビジュいいじゃん
流行,イマドキ
流行,トレンド最前線
流行,話題沸騰
流行,キテる
流行,〇〇しか勝たん
流行,エモい
流行,チルい
流行,バイブス上がる
流行,アンテナ高いね
流行,流行に敏感
流行,最先端
流行,時代を象徴してる
流行,これが今のリアル
流行,バズってる
流行,ミーム化してる
流行,拡散希望
流行,いいねの嵐
流行,インフルエンサー
流行,みんな真似してる
流行,マストバイ
流行,ヘビロテ
流行,定番化しそう
流行,ネクストブレイク
流行,注目株
流行,ホットな話題
流行,世間を騒がせている
流行,ニュースタンダード
流行,新常識
流行,旬の
流行,フレッシュ
流行,ナウい（一周回って）
流行,ヤングに人気
流行,Z世代のトレンド
流行,SNSで人気
流行,口コミで話題
流行,行列のできる
流行,予約困難
流行,入手困難
流行,限定品
流行,レアアイテム
流行,プレミアム感
流行,お洒落さんが注目
流行,ファッショニスタ御用達
流行,業界騒然
流行,メディアで話題
流行,テレビで見た
流行,雑誌で特集されてた
流行,あの人も使ってる
流行,セレブ愛用
流行,海外で人気
流行,日本上陸
流行,逆輸入
流行,リバイバルヒット
流行,温故知新
流行,レトロフューチャー
流行,進化系
流行,ハイブリッド
流行,コラボ商品
流行,期間限定
流行,季節限定
流行,ご当地〇〇
流行,B級グルメ
流行,ソウルフード
流行,鉄板ネタ
流行,あるあるネタ
流行,ネットスラング
流行,若者言葉
流行,JK語
流行,流行語大賞候補
流行,今年一番
流行,社会現象
流行,カルチャーショック
流行,パラダイムシフト
流行,ゲームチェンジャー
流行,ディスラプター
流行,〇〇系（例：チル系、エモ系）
流行,〇〇み（例：わかりみ、やばみ）
流行,映える
流行,盛れてる
流行,ぎゃう
流行,ぴえん超えてぱおん
流行,はにゃ？
流行,それってあなたの感想ですよね？
流行,ひよってるやついる？
流行,あざまる水産
流行,なるほどですね（多様な意味で）
流行,確信的な何か
流行,○○の呼吸
流行,時すでに時間切れ
流行,大丈夫そ？
流行,草
流行,微レ存
流行,おつかれサマンサ
流行,きまZ
オノマトペ,ふわふわ
オノマトペ,ぽわぽわ
オノマトペ,わくわく
オノマトペ,ほこほこ
オノマトペ,しゃきしゃき
オノマトペ,ほんわか
オノマトペ,メラメラ
オノマトペ,サクサク
オノマトペ,きらきら
オノマトペ,るんるん
オノマトペ,ドキドキ
オノマトペ,うるうる
オノマトペ,つやつや
オノマトペ,もちもち
オノマトペ,ぷにぷに
オノマトペ,すべすべ
オノマトペ,サラサラ
オノマトペ,とろとろ
オノマトペ,ねっとり
オノマトペ,こってり
オノマトペ,あっさり
オノマトペ,しっとり
オノマトペ,パリパリ
オノマトペ,カリカリ
オノマトペ,ザクザク
オノマトペ,ホクホク
オノマトペ,ジューシー
オノマトペ,とろける
オノマトペ,ぷるぷる
オノマトペ,シュワシュワ
オノマトペ,パチパチ
オノマトペ,ゴクゴク
オノマトペ,ちゅるちゅる
オノマトペ,ズルズル
オノマトペ,もぐもぐ
オノマトペ,パクパク
オノマトペ,カシャカシャ
オノマトペ,カタカタ
オノマトペ,コトコト
オノマトペ,トントン
オノマトペ,どんどん
オノマトペ,ガンガン
オノマトペ,ザーザー
オノマトペ,ゴーゴー
オノマトペ,ビュービュー
オノマトペ,ヒューヒュー
オノマトペ,シーン
オノマトペ,ガヤガヤ
オノマトペ,ワイワイ
オノマトペ,キャーキャー
オノマトペ,げらげら
オノマトペ,くすくす
オノマトペ,ニコニコ
オノマトペ,ニヤニヤ
オノマトペ,ワクテカ
オノマトペ,ぞくぞく
オノマトペ,ブルブル
オノマトペ,ガクガク
オノマトペ,ハラハラ
オノマトペ,びくびく
オノマトペ,オドオド
オノマトペ,ウロウロ
オノマトペ,キョロキョロ
オノマトペ,ジロジロ
オノマトペ,チラチラ
オノマトペ,ガン見
オノマトペ,ジーッ
オノマトペ,ペコペコ
オノマトペ,すくすく
オノマトペ,ぐんぐん
